☔降水量の合計(mm),🌡️平均気温(℃),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,☔降水量の合計(mm):Base,❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
1897-05,17.2,0,0,福岡県,福岡市,,0,110.0,0,76,0,0,0,207.2,0,0,0
1897-06,20.6,0,0,福岡県,福岡市,,0,54.1,0,75,0,0,0,239.1,0,0,0
1897-07,25.4,0,0,福岡県,福岡市,,0,264.1,0,77,0,0,0,166.5,0,0,0
1897-08,27.0,0,0,福岡県,福岡市,,0,166.9,0,81,0,0,0,202.9,0,0,0
1897-09,22.4,0,0,福岡県,福岡市,,0,332.8,0,82,0,0,0,115.6,0,0,0
1897-10,15.4,0,0,福岡県,福岡市,,0,29.4,0,74,0,0,0,183.0,0,0,0
1897-11,13.0,0,0,福岡県,福岡市,,0,52.4,0,75,0,0,0,147.3,0,0,0
1897-12,5.2,0,0,福岡県,福岡市,,0,43.2,0,68,0,0,0,55.5,0,0,0
1898-01,7.2,0,0,福岡県,福岡市,,0,80.5,0,74,0,0,0,86.2,0,0,0
1898-02,6.4,0,0,福岡県,福岡市,,0,101.5,0,71,0,0,0,77.3,0,0,0
1898-03,8.2,0,0,福岡県,福岡市,,0,68.8,0,75,0,0,0,108.5,0,0,0
1898-04,12.3,0,0,福岡県,福岡市,,0,23.7,0,71,0,0,0,183.8,0,0,0
1898-05,17.8,0,0,福岡県,福岡市,,0,295.0,0,80,0,0,0,173.8,0,0,0
1898-06,21.2,0,0,福岡県,福岡市,,0,126.5,0,77,0,0,0,171.9,0,0,0
1898-07,26.8,0,0,福岡県,福岡市,,0,285.2,0,79,0,0,0,198.7,0,0,0
1898-08,27.1,0,0,福岡県,福岡市,,0,107.7,0,82,0,0,0,219.8,0,0,0
1898-09,23.4,0,0,福岡県,福岡市,,0,145.8,0,81,0,0,0,206.1,0,0,0
1898-10,17.5,0,0,福岡県,福岡市,,0,79.4,0,79,0,0,0,174.9,0,0,0
1898-11,13.1,0,0,福岡県,福岡市,,0,91.1,0,79,0,0,0,98.0,0,0,0
1898-12,7.8,0,0,福岡県,福岡市,,0,135.5,0,77,0,0,0,94.9,0,0,0
1899-01,4.3,0,0,福岡県,福岡市,,0,42.9,0,71,0,0,0,98.4,0,0,0
1899-02,5.9,0,0,福岡県,福岡市,,0,159.0,0,77,0,0,0,83.5,0,0,0
1899-03,9.3,0,0,福岡県,福岡市,,0,97.3,0,74,0,0,0,193.1,0,0,0
1899-04,13.0,0,0,福岡県,福岡市,,0,106.2,0,79,0,0,0,203.3,0,0,0
1899-05,18.5,0,0,福岡県,福岡市,,0,107.0,0,80,0,0,0,169.9,0,0,0
1899-06,23.1,0,0,福岡県,福岡市,,0,251.4,0,81,0,0,0,173.0,0,0,0
1899-07,26.1,0,0,福岡県,福岡市,,0,121.2,0,79,0,0,0,198.9,0,0,0
1899-08,26.1,0,0,福岡県,福岡市,,0,207.6,0,81,0,0,0,175.0,0,0,0
1899-09,21.2,0,0,福岡県,福岡市,,0,212.7,0,82,0,0,0,142.7,0,0,0
1899-10,14.2,0,0,福岡県,福岡市,,0,55.3,0,75,0,0,0,176.1,0,0,0
1899-11,10.3,0,0,福岡県,福岡市,,0,44.3,0,75,0,0,0,158.1,0,0,0
1899-12,8.5,0,0,福岡県,福岡市,,0,73.7,0,78,0,0,0,120.8,0,0,0
1900-01,3.7,0,0,福岡県,福岡市,,0,89.9,0,74,0,0,0,86.3,0,0,0
1900-02,4.9,0,0,福岡県,福岡市,,0,29.0,0,72,0,0,0,106.1,0,0,0
1900-03,8.2,0,0,福岡県,福岡市,,0,47.1,0,66,0,0,0,164.3,0,0,0
1900-04,13.4,0,0,福岡県,福岡市,,0,140.6,0,78,0,0,0,142.9,0,0,0
1900-05,17.6,0,0,福岡県,福岡市,,0,258.7,0,76,0,0,0,211.5,0,0,0
1900-06,20.7,0,0,福岡県,福岡市,,0,126.5,0,74,0,0,0,201.0,0,0,0
1900-07,24.5,0,0,福岡県,福岡市,,0,467.4,0,84,0,0,0,174.6,0,0,0
1900-08,26.8,0,0,福岡県,福岡市,,0,239.2,0,80,0,0,0,280.5,0,0,0
1900-09,23.3,0,0,福岡県,福岡市,,0,134.7,0,80,0,0,0,174.6,0,0,0
1900-10,16.8,0,0,福岡県,福岡市,,0,114.0,0,78,0,0,0,192.7,0,0,0
1900-11,12.0,0,0,福岡県,福岡市,,0,125.3,0,80,0,0,0,134.7,0,0,0
1900-12,7.0,0,0,福岡県,福岡市,,0,30.3,0,74,0,0,0,94.0,0,0,0
1901-01,7.5,0,0,福岡県,福岡市,,0,80.6,0,77,0,0,0,120.7,0,0,0
1901-02,3.4,0,0,福岡県,福岡市,,0,62.5,0,64,0,0,0,94.5,0,0,0
1901-03,7.1,0,0,福岡県,福岡市,,0,72.0,0,74,0,0,0,206.6,0,0,0
1901-04,13.9,0,0,福岡県,福岡市,,0,121.8,0,78,0,0,0,156.1,0,0,0
1901-05,16.2,0,0,福岡県,福岡市,,0,65.9,0,74,0,0,0,192.4,0,0,0
1901-06,20.8,0,0,福岡県,福岡市,,0,322.3,0,83,0,0,0,124.4,0,0,0
1901-07,23.2,0,0,福岡県,福岡市,,0,565.9,0,87,0,0,0,90.9,0,0,0
1901-08,26.3,0,0,福岡県,福岡市,,0,118.9,0,79,0,0,0,275.0,0,0,0
1901-09,21.7,0,0,福岡県,福岡市,,0,44.4,0,80,0,0,0,200.1,0,0,0
1901-10,17.9,0,0,福岡県,福岡市,,0,193.4,0,78,0,0,0,149.9,0,0,0
1901-11,10.5,0,0,福岡県,福岡市,,0,31.2,0,73,0,0,0,156.6,0,0,0
1901-12,5.7,0,0,福岡県,福岡市,,0,35.6,0,70,0,0,0,135.9,0,0,0
1902-01,5.2,0,0,福岡県,福岡市,,0,40.8,0,72,0,0,0,151.7,0,0,0
1902-02,5.1,0,0,福岡県,福岡市,,0,44.7,0,70,0,0,0,137.9,0,0,0
1902-03,10.0,0,0,福岡県,福岡市,,0,90.0,0,75,0,0,0,153.3,0,0,0
1902-04,12.4,0,0,福岡県,福岡市,,0,191.3,0,74,0,0,0,143.8,0,0,0
1902-05,17.4,0,0,福岡県,福岡市,,0,232.6,0,78,0,0,0,154.2,0,0,0
1902-06,20.5,0,0,福岡県,福岡市,,0,158.8,0,80,0,0,0,166.1,0,0,0
1902-07,24.6,0,0,福岡県,福岡市,,0,129.1,0,78,0,0,0,190.6,0,0,0
1902-08,24.9,0,0,福岡県,福岡市,,0,286.4,0,84,0,0,0,180.2,0,0,0
1902-09,21.5,0,0,福岡県,福岡市,,0,251.1,0,81,0,0,0,153.7,0,0,0
1902-10,16.2,0,0,福岡県,福岡市,,0,53.5,0,79,0,0,0,195.1,0,0,0
1902-11,13.4,0,0,福岡県,福岡市,,0,108.2,0,82,0,0,0,145.6,0,0,0
1902-12,9.5,0,0,福岡県,福岡市,,0,152.3,0,78,0,0,0,90.4,0,0,0
1903-01,6.1,0,0,福岡県,福岡市,,0,82.8,0,75,0,0,0,81.1,0,0,0
1903-02,6.0,0,0,福岡県,福岡市,,0,125.7,0,75,0,0,0,102.6,0,0,0
1903-03,9.9,0,0,福岡県,福岡市,,0,138.2,0,78,0,0,0,104.9,0,0,0
1903-04,13.4,0,0,福岡県,福岡市,,0,134.4,0,78,0,0,0,140.2,0,0,0
1903-05,16.8,0,0,福岡県,福岡市,,0,241.3,0,78,0,0,0,191.9,0,0,0
1903-06,20.6,0,0,福岡県,福岡市,,0,68.1,0,80,0,0,0,173.5,0,0,0
1903-07,24.3,0,0,福岡県,福岡市,,0,229.9,0,81,0,0,0,117.3,0,0,0
1903-08,27.2,0,0,福岡県,福岡市,,0,96.8,0,81,0,0,0,257.0,0,0,0
1903-09,23.8,0,0,福岡県,福岡市,,0,49.2,0,82,0,0,0,189.0,0,0,0
1903-10,16.7,0,0,福岡県,福岡市,,0,146.4,0,82,0,0,0,144.2,0,0,0
1903-11,10.8,0,0,福岡県,福岡市,,0,76.9,0,79,0,0,0,123.6,0,0,0
1903-12,5.8,0,0,福岡県,福岡市,,0,67.3,0,71,0,0,0,100.5,0,0,0
1904-01,4.1,0,0,福岡県,福岡市,,0,29.4,0,68,0,0,0,95.1,0,0,0
1904-02,5.8,0,0,福岡県,福岡市,,0,60.7,0,71,0,0,0,166.5,0,0,0
1904-03,8.2,0,0,福岡県,福岡市,,0,94.0,0,73,0,0,0,146.1,0,0,0
1904-04,14.2,0,0,福岡県,福岡市,,0,285.5,0,82,0,0,0,117.5,0,0,0
1904-05,16.6,0,0,福岡県,福岡市,,0,125.4,0,77,0,0,0,194.6,0,0,0
1904-06,21.7,0,0,福岡県,福岡市,,0,436.7,0,82,0,0,0,161.9,0,0,0
1904-07,26.0,0,0,福岡県,福岡市,,0,115.2,0,80,0,0,0,239.6,0,0,0
1904-08,26.7,0,0,福岡県,福岡市,,0,1.5,0,76,0,0,0,259.8,0,0,0
1904-09,21.5,0,0,福岡県,福岡市,,0,112.1,0,79,0,0,0,188.8,0,0,0
1904-10,16.0,0,0,福岡県,福岡市,,0,62.2,0,80,0,0,0,188.6,0,0,0
1904-11,10.3,0,0,福岡県,福岡市,,0,81.9,0,71,0,0,0,178.1,0,0,0
1904-12,7.8,0,0,福岡県,福岡市,,0,113.3,0,73,0,0,0,141.4,0,0,0
1905-01,7.4,0,0,福岡県,福岡市,,0,63.7,0,77,0,0,0,123.3,0,0,0
1905-02,4.5,0,0,福岡県,福岡市,,0,67.6,0,68,0,0,0,102.8,0,0,0
1905-03,8.5,0,0,福岡県,福岡市,,0,236.2,0,79,0,0,0,107.7,0,0,0
1905-04,12.0,0,0,福岡県,福岡市,,0,99.3,0,79,0,0,0,160.4,0,0,0
1905-05,17.7,0,0,福岡県,福岡市,,0,101.8,0,77,0,0,0,181.5,0,0,0
1905-06,20.9,0,0,福岡県,福岡市,,0,357.4,0,86,0,0,0,138.9,0,0,0
1905-07,25.7,0,0,福岡県,福岡市,,0,594.6,0,84,0,0,0,168.3,0,0,0
1905-08,24.8,0,0,福岡県,福岡市,,0,405.5,0,86,0,0,0,149.6,0,0,0
1905-09,22.8,0,0,福岡県,福岡市,,0,71.4,0,80,0,0,0,166.0,0,0,0
1905-10,16.8,0,0,福岡県,福岡市,,0,64.1,0,78,0,0,0,183.6,0,0,0
1905-11,11.8,0,0,福岡県,福岡市,,0,29.0,0,75,0,0,0,179.0,0,0,0
1905-12,9.6,0,0,福岡県,福岡市,,0,120.7,0,76,0,0,0,98.2,0,0,0
1906-01,4.7,0,0,福岡県,福岡市,,0,82.5,0,68,0,0,0,105.2,0,0,0
1906-02,5.0,0,0,福岡県,福岡市,,0,142.9,0,70,0,0,0,71.1,0,0,0
1906-03,8.0,0,0,福岡県,福岡市,,0,90.1,0,73,0,0,0,175.5,0,0,0
1906-04,12.8,0,0,福岡県,福岡市,,0,63.0,0,74,0,0,0,202.0,0,0,0
1906-05,17.7,0,0,福岡県,福岡市,,0,151.9,0,81,0,0,0,156.6,0,0,0
1906-06,20.6,0,0,福岡県,福岡市,,0,337.8,0,85,0,0,0,110.4,0,0,0
1906-07,24.8,0,0,福岡県,福岡市,,0,60.3,0,82,0,0,0,178.8,0,0,0
1906-08,26.4,0,0,福岡県,福岡市,,0,157.6,0,81,0,0,0,186.2,0,0,0
1906-09,22.4,0,0,福岡県,福岡市,,0,272.0,0,84,0,0,0,130.4,0,0,0
1906-10,16.5,0,0,福岡県,福岡市,,0,153.1,0,79,0,0,0,158.3,0,0,0
1906-11,11.0,0,0,福岡県,福岡市,,0,25.8,0,72,0,0,0,111.5,0,0,0
1906-12,6.8,0,0,福岡県,福岡市,,0,71.9,0,82,0,0,0,86.7,0,0,0
1907-01,6.1,0,0,福岡県,福岡市,,0,84.2,0,74,0,0,0,116.2,0,0,0
1907-02,3.4,0,0,福岡県,福岡市,,0,91.5,0,71,0,0,0,98.6,0,0,0
1907-03,7.7,0,0,福岡県,福岡市,,0,88.1,0,75,0,0,0,136.7,0,0,0
1907-04,12.6,0,0,福岡県,福岡市,,0,118.5,0,78,0,0,0,188.6,0,0,0
1907-05,17.4,0,0,福岡県,福岡市,,0,60.6,0,72,0,0,0,229.7,0,0,0
1907-06,20.1,0,0,福岡県,福岡市,,0,137.2,0,79,0,0,0,167.3,0,0,0
1907-07,24.5,0,0,福岡県,福岡市,,0,308.5,0,84,0,0,0,187.9,0,0,0
1907-08,26.1,0,0,福岡県,福岡市,,0,75.9,0,84,0,0,0,231.2,0,0,0
1907-09,21.6,0,0,福岡県,福岡市,,0,305.8,0,85,0,0,0,160.0,0,0,0
1907-10,16.5,0,0,福岡県,福岡市,,0,121.6,0,83,0,0,0,147.4,0,0,0
1907-11,12.1,0,0,福岡県,福岡市,,0,83.3,0,81,0,0,0,97.6,0,0,0
1907-12,5.9,0,0,福岡県,福岡市,,0,27.4,0,70,0,0,0,122.5,0,0,0
1908-01,6.2,0,0,福岡県,福岡市,,0,79.7,0,75,0,0,0,102.8,0,0,0
1908-02,4.5,0,0,福岡県,福岡市,,0,33.8,0,72,0,0,0,121.8,0,0,0
1908-03,8.2,0,0,福岡県,福岡市,,0,85.5,0,74,0,0,0,143.2,0,0,0
1908-04,12.7,0,0,福岡県,福岡市,,0,205.9,0,81,0,0,0,156.5,0,0,0
1908-05,16.9,0,0,福岡県,福岡市,,0,62.8,0,76,0,0,0,209.7,0,0,0
1908-06,21.7,0,0,福岡県,福岡市,,0,400.6,0,81,0,0,0,166.8,0,0,0
1908-07,24.6,0,0,福岡県,福岡市,,0,316.2,0,83,0,0,0,189.0,0,0,0
1908-08,26.3,0,0,福岡県,福岡市,,0,158.2,0,82,0,0,0,233.6,0,0,0
1908-09,21.5,0,0,福岡県,福岡市,,0,163.1,0,83,0,0,0,184.8,0,0,0
1908-10,16.4,0,0,福岡県,福岡市,,0,136.0,0,83,0,0,0,165.4,0,0,0
1908-11,10.6,0,0,福岡県,福岡市,,0,27.7,0,72,0,0,0,95.6,0,0,0
1908-12,7.7,0,0,福岡県,福岡市,,0,51.8,0,73,0,0,0,131.9,0,0,0
1909-01,5.3,0,0,福岡県,福岡市,,0,72.8,0,78,0,0,0,76.4,0,0,0
1909-02,4.2,0,0,福岡県,福岡市,,0,51.6,0,67,0,0,0,85.8,0,0,0
1909-03,6.9,0,0,福岡県,福岡市,,0,147.6,0,74,0,0,0,127.3,0,0,0
1909-04,13.3,0,0,福岡県,福岡市,,0,132.9,0,72,0,0,0,172.4,0,0,0
1909-05,16.8,0,0,福岡県,福岡市,,0,57.8,0,74,0,0,0,194.3,0,0,0
1909-06,21.4,0,0,福岡県,福岡市,,0,279.9,0,83,0,0,0,96.4,0,0,0
1909-07,25.5,0,0,福岡県,福岡市,,0,281.6,0,81,0,0,0,192.4,0,0,0
1909-08,26.1,0,0,福岡県,福岡市,,0,181.4,0,83,0,0,0,188.1,0,0,0
1909-09,23.6,0,0,福岡県,福岡市,,0,362.8,0,85,0,0,0,131.3,0,0,0
1909-10,15.8,0,0,福岡県,福岡市,,0,78.5,0,79,0,0,0,164.2,0,0,0
1909-11,12.0,0,0,福岡県,福岡市,,0,79.1,0,76,0,0,0,131.5,0,0,0
1909-12,6.2,0,0,福岡県,福岡市,,0,73.0,0,73,0,0,0,102.8,0,0,0
1910-01,6.2,0,0,福岡県,福岡市,,0,152.6,0,76,0,0,0,83.5,0,0,0
1910-02,3.8,0,0,福岡県,福岡市,,0,79.7,0,69,0,0,0,89.0,0,0,0
1910-03,7.5,0,0,福岡県,福岡市,,0,141.6,0,70,0,0,0,123.6,0,0,0
1910-04,12.0,0,0,福岡県,福岡市,,0,98.2,0,77,0,0,0,177.9,0,0,0
1910-05,17.2,0,0,福岡県,福岡市,,0,125.6,0,79,0,0,0,189.4,0,0,0
1910-06,22.0,0,0,福岡県,福岡市,,0,394.3,0,80,0,0,0,103.7,0,0,0
1910-07,25.9,0,0,福岡県,福岡市,,0,116.5,0,79,0,0,0,201.3,0,0,0
1910-08,25.8,0,0,福岡県,福岡市,,0,80.6,0,81,0,0,0,219.4,0,0,0
1910-09,22.0,0,0,福岡県,福岡市,,0,335.7,0,85,0,0,0,90.0,0,0,0
1910-10,15.4,0,0,福岡県,福岡市,,0,62.4,0,80,0,0,0,162.2,0,0,0
1910-11,10.8,0,0,福岡県,福岡市,,0,72.5,0,76,0,0,0,124.6,0,0,0
1910-12,5.3,0,0,福岡県,福岡市,,0,58.6,0,71,0,0,0,61.8,0,0,0
1911-01,4.9,0,0,福岡県,福岡市,,0,69.4,0,75,0,0,0,88.2,0,0,0
1911-02,5.2,0,0,福岡県,福岡市,,0,33.0,0,75,0,0,0,95.0,0,0,0
1911-03,9.0,0,0,福岡県,福岡市,,0,208.5,0,77,0,0,0,127.5,0,0,0
1911-04,12.4,0,0,福岡県,福岡市,,0,121.9,0,75,0,0,0,185.3,0,0,0
1911-05,17.1,0,0,福岡県,福岡市,,0,94.9,0,79,0,0,0,173.9,0,0,0
1911-06,21.4,0,0,福岡県,福岡市,,0,317.0,0,85,0,0,0,123.4,0,0,0
1911-07,25.5,0,0,福岡県,福岡市,,0,244.7,0,82,0,0,0,181.8,0,0,0
1911-08,26.2,0,0,福岡県,福岡市,,0,77.6,0,84,0,0,0,215.1,0,0,0
1911-09,24.0,0,0,福岡県,福岡市,,0,283.9,0,85,0,0,0,152.8,0,0,0
1911-10,15.9,0,0,福岡県,福岡市,,0,110.7,0,79,0,0,0,167.1,0,0,0
1911-11,12.1,0,0,福岡県,福岡市,,0,128.5,0,80,0,0,0,137.4,0,0,0
1911-12,6.3,0,0,福岡県,福岡市,,0,58.1,0,76,0,0,0,95.5,0,0,0
1912-01,4.4,0,0,福岡県,福岡市,,0,59.5,0,74,0,0,0,75.5,0,0,0
1912-02,7.4,0,0,福岡県,福岡市,,0,156.7,0,77,0,0,0,110.2,0,0,0
1912-03,8.9,0,0,福岡県,福岡市,,0,139.1,0,78,0,0,0,150.6,0,0,0
1912-04,13.6,0,0,福岡県,福岡市,,0,155.8,0,76,0,0,0,202.3,0,0,0
1912-05,17.1,0,0,福岡県,福岡市,,0,43.7,0,75,0,0,0,237.1,0,0,0
1912-06,21.0,0,0,福岡県,福岡市,,0,115.1,0,82,0,0,0,218.1,0,0,0
1912-07,25.1,0,0,福岡県,福岡市,,0,434.2,0,85,0,0,0,134.2,0,0,0
1912-08,26.2,0,0,福岡県,福岡市,,0,41.4,0,81,0,0,0,248.6,0,0,0
1912-09,20.9,0,0,福岡県,福岡市,,0,130.3,0,84,0,0,0,149.5,0,0,0
1912-10,15.2,0,0,福岡県,福岡市,,0,90.8,0,82,0,0,0,173.8,0,0,0
1912-11,9.8,0,0,福岡県,福岡市,,0,70.8,0,79,0,0,0,115.4,0,0,0
1912-12,6.6,0,0,福岡県,福岡市,,0,155.0,0,79,0,0,0,118.4,0,0,0
1913-01,4.5,0,0,福岡県,福岡市,,0,81.9,0,75,0,0,0,128.0,0,0,0
1913-02,4.8,0,0,福岡県,福岡市,,0,42.1,0,71,0,0,0,117.7,0,0,0
1913-03,6.9,0,0,福岡県,福岡市,,0,21.8,0,69,0,0,0,197.9,0,0,0
1913-04,14.4,0,0,福岡県,福岡市,,0,276.1,0,82,0,0,0,144.3,0,0,0
1913-05,16.3,0,0,福岡県,福岡市,,0,143.2,0,79,0,0,0,237.7,0,0,0
1913-06,21.1,0,0,福岡県,福岡市,,0,189.5,0,83,0,0,0,133.3,0,0,0
1913-07,24.5,0,0,福岡県,福岡市,,0,30.9,0,79,0,0,0,241.6,0,0,0
1913-08,25.1,0,0,福岡県,福岡市,,0,47.8,0,82,0,0,0,248.2,0,0,0
1913-09,20.5,0,0,福岡県,福岡市,,0,148.9,0,83,0,0,0,191.9,0,0,0
1913-10,16.1,0,0,福岡県,福岡市,,0,109.8,0,82,0,0,0,188.8,0,0,0
1913-11,11.0,0,0,福岡県,福岡市,,0,61.9,0,80,0,0,0,151.5,0,0,0
1913-12,6.7,0,0,福岡県,福岡市,,0,107.5,0,74,0,0,0,72.0,0,0,0
1914-01,5.4,0,0,福岡県,福岡市,,0,66.2,0,70,0,0,0,149.5,0,0,0
1914-02,5.9,0,0,福岡県,福岡市,,0,120.4,0,77,0,0,0,113.8,0,0,0
1914-03,10.3,0,0,福岡県,福岡市,,0,168.1,0,77,0,0,0,165.9,0,0,0
1914-04,12.7,0,0,福岡県,福岡市,,0,153.4,0,78,0,0,0,187.9,0,0,0
1914-05,17.6,0,0,福岡県,福岡市,,0,147.6,0,81,0,0,0,171.0,0,0,0
1914-06,21.4,0,0,福岡県,福岡市,,0,586.1,0,86,0,0,0,142.3,0,0,0
1914-07,28.0,0,0,福岡県,福岡市,,0,29.6,0,80,0,0,0,240.2,0,0,0
1914-08,26.7,0,0,福岡県,福岡市,,0,137.9,0,81,0,0,0,244.8,0,0,0
1914-09,22.8,0,0,福岡県,福岡市,,0,89.1,0,81,0,0,0,218.4,0,0,0
1914-10,16.2,0,0,福岡県,福岡市,,0,157.8,0,81,0,0,0,177.4,0,0,0
1914-11,12.2,0,0,福岡県,福岡市,,0,87.9,0,77,0,0,0,138.0,0,0,0
1914-12,7.7,0,0,福岡県,福岡市,,0,76.2,0,74,0,0,0,101.4,0,0,0
1915-01,5.0,0,0,福岡県,福岡市,,0,57.7,0,72,0,0,0,101.3,0,0,0
1915-02,5.6,0,0,福岡県,福岡市,,0,108.0,0,75,0,0,0,89.5,0,0,0
1915-03,7.2,0,0,福岡県,福岡市,,0,85.1,0,71,0,0,0,192.9,0,0,0
1915-04,13.1,0,0,福岡県,福岡市,,0,211.0,0,82,0,0,0,132.6,0,0,0
1915-05,16.4,0,0,福岡県,福岡市,,0,112.1,0,80,0,0,0,259.2,0,0,0
1915-06,22.0,0,0,福岡県,福岡市,,0,391.8,0,85,0,0,0,106.2,0,0,0
1915-07,26.2,0,0,福岡県,福岡市,,0,115.3,0,78,0,0,0,312.8,0,0,0
1915-08,26.4,0,0,福岡県,福岡市,,0,158.3,0,83,0,0,0,243.6,0,0,0
1915-09,22.4,0,0,福岡県,福岡市,,0,373.4,0,87,0,0,0,124.1,0,0,0
1915-10,18.2,0,0,福岡県,福岡市,,0,195.5,0,85,0,0,0,145.2,0,0,0
1915-11,12.9,0,0,福岡県,福岡市,,0,73.4,0,80,0,0,0,115.4,0,0,0
1915-12,7.9,0,0,福岡県,福岡市,,0,19.4,0,74,0,0,0,128.5,0,0,0
1916-01,7.0,0,0,福岡県,福岡市,,0,73.4,0,76,0,0,0,147.9,0,0,0
1916-02,5.4,0,0,福岡県,福岡市,,0,96.3,0,75,0,0,0,105.9,0,0,0
1916-03,6.4,0,0,福岡県,福岡市,,0,65.7,0,68,0,0,0,182.3,0,0,0
1916-04,13.6,0,0,福岡県,福岡市,,0,194.9,0,78,0,0,0,169.5,0,0,0
1916-05,17.2,0,0,福岡県,福岡市,,0,85.8,0,79,0,0,0,249.9,0,0,0
1916-06,23.5,0,0,福岡県,福岡市,,0,349.5,0,81,0,0,0,167.5,0,0,0
1916-07,25.6,0,0,福岡県,福岡市,,0,347.9,0,84,0,0,0,152.5,0,0,0
1916-08,26.5,0,0,福岡県,福岡市,,0,61.2,0,83,0,0,0,245.5,0,0,0
1916-09,24.4,0,0,福岡県,福岡市,,0,187.6,0,84,0,0,0,189.1,0,0,0
1916-10,17.4,0,0,福岡県,福岡市,,0,123.0,0,80,0,0,0,167.8,0,0,0
1916-11,12.9,0,0,福岡県,福岡市,,0,38.9,0,79,0,0,0,154.8,0,0,0
1916-12,7.2,0,0,福岡県,福岡市,,0,52.6,0,77,0,0,0,163.4,0,0,0
1917-01,2.7,0,0,福岡県,福岡市,,0,64.3,0,67,0,0,0,93.3,0,0,0
1917-02,4.0,0,0,福岡県,福岡市,,0,76.5,0,72,0,0,0,117.6,0,0,0
1917-03,7.0,0,0,福岡県,福岡市,,0,117.4,0,75,0,0,0,158.0,0,0,0
1917-04,12.5,0,0,福岡県,福岡市,,0,106.5,0,76,0,0,0,219.0,0,0,0
1917-05,16.0,0,0,福岡県,福岡市,,0,48.7,0,75,0,0,0,263.6,0,0,0
1917-06,21.1,0,0,福岡県,福岡市,,0,314.3,0,84,0,0,0,130.5,0,0,0
1917-07,26.6,0,0,福岡県,福岡市,,0,170.8,0,81,0,0,0,249.6,0,0,0
1917-08,25.9,0,0,福岡県,福岡市,,0,269.2,0,82,0,0,0,192.7,0,0,0
1917-09,24.0,0,0,福岡県,福岡市,,0,220.8,0,86,0,0,0,130.2,0,0,0
1917-10,17.0,0,0,福岡県,福岡市,,0,169.6,0,83,0,0,0,127.8,0,0,0
1917-11,9.3,0,0,福岡県,福岡市,,0,41.8,0,76,0,0,0,153.8,0,0,0
1917-12,4.4,0,0,福岡県,福岡市,,0,76.8,0,68,0,0,0,70.0,0,0,0
1918-01,2.2,0,0,福岡県,福岡市,,0,21.0,0,68,0,0,0,110.0,0,0,0
1918-02,4.8,0,0,福岡県,福岡市,,0,45.1,0,72,0,0,0,127.3,0,0,0
1918-03,7.7,0,0,福岡県,福岡市,,0,121.5,0,75,0,0,0,169.9,0,0,0
1918-04,12.8,0,0,福岡県,福岡市,,0,144.1,0,78,0,0,0,169.5,0,0,0
1918-05,16.4,0,0,福岡県,福岡市,,0,126.2,0,77,0,0,0,202.1,0,0,0
1918-06,21.2,0,0,福岡県,福岡市,,0,231.5,0,84,0,0,0,128.0,0,0,0
1918-07,25.4,0,0,福岡県,福岡市,,0,427.7,0,84,0,0,0,173.8,0,0,0
1918-08,25.5,0,0,福岡県,福岡市,,0,157.3,0,84,0,0,0,217.1,0,0,0
1918-09,21.5,0,0,福岡県,福岡市,,0,89.6,0,80,0,0,0,218.5,0,0,0
1918-10,16.6,0,0,福岡県,福岡市,,0,222.1,0,83,0,0,0,195.7,0,0,0
1918-11,11.2,0,0,福岡県,福岡市,,0,109.6,0,77,0,0,0,120.4,0,0,0
1918-12,7.2,0,0,福岡県,福岡市,,0,142.3,0,77,0,0,0,86.8,0,0,0
1919-01,5.0,0,0,福岡県,福岡市,,0,89.9,0,76,0,0,0,82.5,0,0,0
1919-02,5.7,0,0,福岡県,福岡市,,0,72.4,0,77,0,0,0,118.2,0,0,0
1919-03,9.9,0,0,福岡県,福岡市,,0,108.7,0,77,0,0,0,177.8,0,0,0
1919-04,13.4,0,0,福岡県,福岡市,,0,63.2,0,74,0,0,0,219.7,0,0,0
1919-05,17.5,0,0,福岡県,福岡市,,0,70.3,0,76,0,0,0,270.3,0,0,0
1919-06,22.3,0,0,福岡県,福岡市,,0,139.9,0,83,0,0,0,144.9,0,0,0
1919-07,25.3,0,0,福岡県,福岡市,,0,236.9,0,83,0,0,0,181.2,0,0,0
1919-08,25.7,0,0,福岡県,福岡市,,0,147.9,0,83,0,0,0,224.7,0,0,0
1919-09,21.4,0,0,福岡県,福岡市,,0,104.9,0,82,0,0,0,199.9,0,0,0
1919-10,15.8,0,0,福岡県,福岡市,,0,115.1,0,80,0,0,0,201.6,0,0,0
1919-11,11.4,0,0,福岡県,福岡市,,0,79.8,0,81,0,0,0,121.1,0,0,0
1919-12,6.0,0,0,福岡県,福岡市,,0,85.8,0,73,0,0,0,114.2,0,0,0
1920-01,4.6,0,0,福岡県,福岡市,,0,83.2,0,74,0,0,0,80.8,0,0,0
1920-02,4.8,0,0,福岡県,福岡市,,0,76.0,0,77,0,0,0,111.6,0,0,0
1920-03,8.4,0,0,福岡県,福岡市,,0,207.5,0,80,0,0,0,128.0,0,0,0
