🌡️平均気温の合計(℃),☔降水量の合計(mm),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,🌡️平均気温(℃),❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
1897-05,110.0,0,0,福岡県,福岡市,,0,17.2,0,76,0,0,0,207.2,0,0,0
1897-06,54.1,0,0,福岡県,福岡市,,0,20.6,0,75,0,0,0,239.1,0,0,0
1897-07,264.1,0,0,福岡県,福岡市,,0,25.4,0,77,0,0,0,166.5,0,0,0
1897-08,166.9,0,0,福岡県,福岡市,,0,27.0,0,81,0,0,0,202.9,0,0,0
1897-09,332.8,0,0,福岡県,福岡市,,0,22.4,0,82,0,0,0,115.6,0,0,0
1897-10,29.4,0,0,福岡県,福岡市,,0,15.4,0,74,0,0,0,183.0,0,0,0
1897-11,52.4,0,0,福岡県,福岡市,,0,13.0,0,75,0,0,0,147.3,0,0,0
1897-12,43.2,0,0,福岡県,福岡市,,0,5.2,0,68,0,0,0,55.5,0,0,0
1898-01,80.5,0,0,福岡県,福岡市,,0,7.2,0,74,0,0,0,86.2,0,0,0
1898-02,101.5,0,0,福岡県,福岡市,,0,6.4,0,71,0,0,0,77.3,0,0,0
1898-03,68.8,0,0,福岡県,福岡市,,0,8.2,0,75,0,0,0,108.5,0,0,0
1898-04,23.7,0,0,福岡県,福岡市,,0,12.3,0,71,0,0,0,183.8,0,0,0
1898-05,295.0,0,0,福岡県,福岡市,,0,17.8,0,80,0,0,0,173.8,0,0,0
1898-06,126.5,0,0,福岡県,福岡市,,0,21.2,0,77,0,0,0,171.9,0,0,0
1898-07,285.2,0,0,福岡県,福岡市,,0,26.8,0,79,0,0,0,198.7,0,0,0
1898-08,107.7,0,0,福岡県,福岡市,,0,27.1,0,82,0,0,0,219.8,0,0,0
1898-09,145.8,0,0,福岡県,福岡市,,0,23.4,0,81,0,0,0,206.1,0,0,0
1898-10,79.4,0,0,福岡県,福岡市,,0,17.5,0,79,0,0,0,174.9,0,0,0
1898-11,91.1,0,0,福岡県,福岡市,,0,13.1,0,79,0,0,0,98.0,0,0,0
1898-12,135.5,0,0,福岡県,福岡市,,0,7.8,0,77,0,0,0,94.9,0,0,0
1899-01,42.9,0,0,福岡県,福岡市,,0,4.3,0,71,0,0,0,98.4,0,0,0
1899-02,159.0,0,0,福岡県,福岡市,,0,5.9,0,77,0,0,0,83.5,0,0,0
1899-03,97.3,0,0,福岡県,福岡市,,0,9.3,0,74,0,0,0,193.1,0,0,0
1899-04,106.2,0,0,福岡県,福岡市,,0,13.0,0,79,0,0,0,203.3,0,0,0
1899-05,107.0,0,0,福岡県,福岡市,,0,18.5,0,80,0,0,0,169.9,0,0,0
1899-06,251.4,0,0,福岡県,福岡市,,0,23.1,0,81,0,0,0,173.0,0,0,0
1899-07,121.2,0,0,福岡県,福岡市,,0,26.1,0,79,0,0,0,198.9,0,0,0
1899-08,207.6,0,0,福岡県,福岡市,,0,26.1,0,81,0,0,0,175.0,0,0,0
1899-09,212.7,0,0,福岡県,福岡市,,0,21.2,0,82,0,0,0,142.7,0,0,0
1899-10,55.3,0,0,福岡県,福岡市,,0,14.2,0,75,0,0,0,176.1,0,0,0
1899-11,44.3,0,0,福岡県,福岡市,,0,10.3,0,75,0,0,0,158.1,0,0,0
1899-12,73.7,0,0,福岡県,福岡市,,0,8.5,0,78,0,0,0,120.8,0,0,0
1900-01,89.9,0,0,福岡県,福岡市,,0,3.7,0,74,0,0,0,86.3,0,0,0
1900-02,29.0,0,0,福岡県,福岡市,,0,4.9,0,72,0,0,0,106.1,0,0,0
1900-03,47.1,0,0,福岡県,福岡市,,0,8.2,0,66,0,0,0,164.3,0,0,0
1900-04,140.6,0,0,福岡県,福岡市,,0,13.4,0,78,0,0,0,142.9,0,0,0
1900-05,258.7,0,0,福岡県,福岡市,,0,17.6,0,76,0,0,0,211.5,0,0,0
1900-06,126.5,0,0,福岡県,福岡市,,0,20.7,0,74,0,0,0,201.0,0,0,0
1900-07,467.4,0,0,福岡県,福岡市,,0,24.5,0,84,0,0,0,174.6,0,0,0
1900-08,239.2,0,0,福岡県,福岡市,,0,26.8,0,80,0,0,0,280.5,0,0,0
1900-09,134.7,0,0,福岡県,福岡市,,0,23.3,0,80,0,0,0,174.6,0,0,0
1900-10,114.0,0,0,福岡県,福岡市,,0,16.8,0,78,0,0,0,192.7,0,0,0
1900-11,125.3,0,0,福岡県,福岡市,,0,12.0,0,80,0,0,0,134.7,0,0,0
1900-12,30.3,0,0,福岡県,福岡市,,0,7.0,0,74,0,0,0,94.0,0,0,0
1901-01,80.6,0,0,福岡県,福岡市,,0,7.5,0,77,0,0,0,120.7,0,0,0
1901-02,62.5,0,0,福岡県,福岡市,,0,3.4,0,64,0,0,0,94.5,0,0,0
1901-03,72.0,0,0,福岡県,福岡市,,0,7.1,0,74,0,0,0,206.6,0,0,0
1901-04,121.8,0,0,福岡県,福岡市,,0,13.9,0,78,0,0,0,156.1,0,0,0
1901-05,65.9,0,0,福岡県,福岡市,,0,16.2,0,74,0,0,0,192.4,0,0,0
1901-06,322.3,0,0,福岡県,福岡市,,0,20.8,0,83,0,0,0,124.4,0,0,0
1901-07,565.9,0,0,福岡県,福岡市,,0,23.2,0,87,0,0,0,90.9,0,0,0
1901-08,118.9,0,0,福岡県,福岡市,,0,26.3,0,79,0,0,0,275.0,0,0,0
1901-09,44.4,0,0,福岡県,福岡市,,0,21.7,0,80,0,0,0,200.1,0,0,0
1901-10,193.4,0,0,福岡県,福岡市,,0,17.9,0,78,0,0,0,149.9,0,0,0
1901-11,31.2,0,0,福岡県,福岡市,,0,10.5,0,73,0,0,0,156.6,0,0,0
1901-12,35.6,0,0,福岡県,福岡市,,0,5.7,0,70,0,0,0,135.9,0,0,0
1902-01,40.8,0,0,福岡県,福岡市,,0,5.2,0,72,0,0,0,151.7,0,0,0
1902-02,44.7,0,0,福岡県,福岡市,,0,5.1,0,70,0,0,0,137.9,0,0,0
1902-03,90.0,0,0,福岡県,福岡市,,0,10.0,0,75,0,0,0,153.3,0,0,0
1902-04,191.3,0,0,福岡県,福岡市,,0,12.4,0,74,0,0,0,143.8,0,0,0
1902-05,232.6,0,0,福岡県,福岡市,,0,17.4,0,78,0,0,0,154.2,0,0,0
1902-06,158.8,0,0,福岡県,福岡市,,0,20.5,0,80,0,0,0,166.1,0,0,0
1902-07,129.1,0,0,福岡県,福岡市,,0,24.6,0,78,0,0,0,190.6,0,0,0
1902-08,286.4,0,0,福岡県,福岡市,,0,24.9,0,84,0,0,0,180.2,0,0,0
1902-09,251.1,0,0,福岡県,福岡市,,0,21.5,0,81,0,0,0,153.7,0,0,0
1902-10,53.5,0,0,福岡県,福岡市,,0,16.2,0,79,0,0,0,195.1,0,0,0
1902-11,108.2,0,0,福岡県,福岡市,,0,13.4,0,82,0,0,0,145.6,0,0,0
1902-12,152.3,0,0,福岡県,福岡市,,0,9.5,0,78,0,0,0,90.4,0,0,0
1903-01,82.8,0,0,福岡県,福岡市,,0,6.1,0,75,0,0,0,81.1,0,0,0
1903-02,125.7,0,0,福岡県,福岡市,,0,6.0,0,75,0,0,0,102.6,0,0,0
1903-03,138.2,0,0,福岡県,福岡市,,0,9.9,0,78,0,0,0,104.9,0,0,0
1903-04,134.4,0,0,福岡県,福岡市,,0,13.4,0,78,0,0,0,140.2,0,0,0
1903-05,241.3,0,0,福岡県,福岡市,,0,16.8,0,78,0,0,0,191.9,0,0,0
1903-06,68.1,0,0,福岡県,福岡市,,0,20.6,0,80,0,0,0,173.5,0,0,0
1903-07,229.9,0,0,福岡県,福岡市,,0,24.3,0,81,0,0,0,117.3,0,0,0
1903-08,96.8,0,0,福岡県,福岡市,,0,27.2,0,81,0,0,0,257.0,0,0,0
1903-09,49.2,0,0,福岡県,福岡市,,0,23.8,0,82,0,0,0,189.0,0,0,0
1903-10,146.4,0,0,福岡県,福岡市,,0,16.7,0,82,0,0,0,144.2,0,0,0
1903-11,76.9,0,0,福岡県,福岡市,,0,10.8,0,79,0,0,0,123.6,0,0,0
1903-12,67.3,0,0,福岡県,福岡市,,0,5.8,0,71,0,0,0,100.5,0,0,0
1904-01,29.4,0,0,福岡県,福岡市,,0,4.1,0,68,0,0,0,95.1,0,0,0
1904-02,60.7,0,0,福岡県,福岡市,,0,5.8,0,71,0,0,0,166.5,0,0,0
1904-03,94.0,0,0,福岡県,福岡市,,0,8.2,0,73,0,0,0,146.1,0,0,0
1904-04,285.5,0,0,福岡県,福岡市,,0,14.2,0,82,0,0,0,117.5,0,0,0
1904-05,125.4,0,0,福岡県,福岡市,,0,16.6,0,77,0,0,0,194.6,0,0,0
1904-06,436.7,0,0,福岡県,福岡市,,0,21.7,0,82,0,0,0,161.9,0,0,0
1904-07,115.2,0,0,福岡県,福岡市,,0,26.0,0,80,0,0,0,239.6,0,0,0
1904-08,1.5,0,0,福岡県,福岡市,,0,26.7,0,76,0,0,0,259.8,0,0,0
1904-09,112.1,0,0,福岡県,福岡市,,0,21.5,0,79,0,0,0,188.8,0,0,0
1904-10,62.2,0,0,福岡県,福岡市,,0,16.0,0,80,0,0,0,188.6,0,0,0
1904-11,81.9,0,0,福岡県,福岡市,,0,10.3,0,71,0,0,0,178.1,0,0,0
1904-12,113.3,0,0,福岡県,福岡市,,0,7.8,0,73,0,0,0,141.4,0,0,0
1905-01,63.7,0,0,福岡県,福岡市,,0,7.4,0,77,0,0,0,123.3,0,0,0
1905-02,67.6,0,0,福岡県,福岡市,,0,4.5,0,68,0,0,0,102.8,0,0,0
1905-03,236.2,0,0,福岡県,福岡市,,0,8.5,0,79,0,0,0,107.7,0,0,0
1905-04,99.3,0,0,福岡県,福岡市,,0,12.0,0,79,0,0,0,160.4,0,0,0
1905-05,101.8,0,0,福岡県,福岡市,,0,17.7,0,77,0,0,0,181.5,0,0,0
1905-06,357.4,0,0,福岡県,福岡市,,0,20.9,0,86,0,0,0,138.9,0,0,0
1905-07,594.6,0,0,福岡県,福岡市,,0,25.7,0,84,0,0,0,168.3,0,0,0
1905-08,405.5,0,0,福岡県,福岡市,,0,24.8,0,86,0,0,0,149.6,0,0,0
1905-09,71.4,0,0,福岡県,福岡市,,0,22.8,0,80,0,0,0,166.0,0,0,0
1905-10,64.1,0,0,福岡県,福岡市,,0,16.8,0,78,0,0,0,183.6,0,0,0
1905-11,29.0,0,0,福岡県,福岡市,,0,11.8,0,75,0,0,0,179.0,0,0,0
1905-12,120.7,0,0,福岡県,福岡市,,0,9.6,0,76,0,0,0,98.2,0,0,0
1906-01,82.5,0,0,福岡県,福岡市,,0,4.7,0,68,0,0,0,105.2,0,0,0
1906-02,142.9,0,0,福岡県,福岡市,,0,5.0,0,70,0,0,0,71.1,0,0,0
1906-03,90.1,0,0,福岡県,福岡市,,0,8.0,0,73,0,0,0,175.5,0,0,0
1906-04,63.0,0,0,福岡県,福岡市,,0,12.8,0,74,0,0,0,202.0,0,0,0
1906-05,151.9,0,0,福岡県,福岡市,,0,17.7,0,81,0,0,0,156.6,0,0,0
1906-06,337.8,0,0,福岡県,福岡市,,0,20.6,0,85,0,0,0,110.4,0,0,0
1906-07,60.3,0,0,福岡県,福岡市,,0,24.8,0,82,0,0,0,178.8,0,0,0
1906-08,157.6,0,0,福岡県,福岡市,,0,26.4,0,81,0,0,0,186.2,0,0,0
1906-09,272.0,0,0,福岡県,福岡市,,0,22.4,0,84,0,0,0,130.4,0,0,0
1906-10,153.1,0,0,福岡県,福岡市,,0,16.5,0,79,0,0,0,158.3,0,0,0
1906-11,25.8,0,0,福岡県,福岡市,,0,11.0,0,72,0,0,0,111.5,0,0,0
1906-12,71.9,0,0,福岡県,福岡市,,0,6.8,0,82,0,0,0,86.7,0,0,0
1907-01,84.2,0,0,福岡県,福岡市,,0,6.1,0,74,0,0,0,116.2,0,0,0
1907-02,91.5,0,0,福岡県,福岡市,,0,3.4,0,71,0,0,0,98.6,0,0,0
1907-03,88.1,0,0,福岡県,福岡市,,0,7.7,0,75,0,0,0,136.7,0,0,0
1907-04,118.5,0,0,福岡県,福岡市,,0,12.6,0,78,0,0,0,188.6,0,0,0
1907-05,60.6,0,0,福岡県,福岡市,,0,17.4,0,72,0,0,0,229.7,0,0,0
1907-06,137.2,0,0,福岡県,福岡市,,0,20.1,0,79,0,0,0,167.3,0,0,0
1907-07,308.5,0,0,福岡県,福岡市,,0,24.5,0,84,0,0,0,187.9,0,0,0
1907-08,75.9,0,0,福岡県,福岡市,,0,26.1,0,84,0,0,0,231.2,0,0,0
1907-09,305.8,0,0,福岡県,福岡市,,0,21.6,0,85,0,0,0,160.0,0,0,0
1907-10,121.6,0,0,福岡県,福岡市,,0,16.5,0,83,0,0,0,147.4,0,0,0
1907-11,83.3,0,0,福岡県,福岡市,,0,12.1,0,81,0,0,0,97.6,0,0,0
1907-12,27.4,0,0,福岡県,福岡市,,0,5.9,0,70,0,0,0,122.5,0,0,0
1908-01,79.7,0,0,福岡県,福岡市,,0,6.2,0,75,0,0,0,102.8,0,0,0
1908-02,33.8,0,0,福岡県,福岡市,,0,4.5,0,72,0,0,0,121.8,0,0,0
1908-03,85.5,0,0,福岡県,福岡市,,0,8.2,0,74,0,0,0,143.2,0,0,0
1908-04,205.9,0,0,福岡県,福岡市,,0,12.7,0,81,0,0,0,156.5,0,0,0
1908-05,62.8,0,0,福岡県,福岡市,,0,16.9,0,76,0,0,0,209.7,0,0,0
1908-06,400.6,0,0,福岡県,福岡市,,0,21.7,0,81,0,0,0,166.8,0,0,0
1908-07,316.2,0,0,福岡県,福岡市,,0,24.6,0,83,0,0,0,189.0,0,0,0
1908-08,158.2,0,0,福岡県,福岡市,,0,26.3,0,82,0,0,0,233.6,0,0,0
1908-09,163.1,0,0,福岡県,福岡市,,0,21.5,0,83,0,0,0,184.8,0,0,0
1908-10,136.0,0,0,福岡県,福岡市,,0,16.4,0,83,0,0,0,165.4,0,0,0
1908-11,27.7,0,0,福岡県,福岡市,,0,10.6,0,72,0,0,0,95.6,0,0,0
1908-12,51.8,0,0,福岡県,福岡市,,0,7.7,0,73,0,0,0,131.9,0,0,0
1909-01,72.8,0,0,福岡県,福岡市,,0,5.3,0,78,0,0,0,76.4,0,0,0
1909-02,51.6,0,0,福岡県,福岡市,,0,4.2,0,67,0,0,0,85.8,0,0,0
1909-03,147.6,0,0,福岡県,福岡市,,0,6.9,0,74,0,0,0,127.3,0,0,0
1909-04,132.9,0,0,福岡県,福岡市,,0,13.3,0,72,0,0,0,172.4,0,0,0
1909-05,57.8,0,0,福岡県,福岡市,,0,16.8,0,74,0,0,0,194.3,0,0,0
1909-06,279.9,0,0,福岡県,福岡市,,0,21.4,0,83,0,0,0,96.4,0,0,0
1909-07,281.6,0,0,福岡県,福岡市,,0,25.5,0,81,0,0,0,192.4,0,0,0
1909-08,181.4,0,0,福岡県,福岡市,,0,26.1,0,83,0,0,0,188.1,0,0,0
1909-09,362.8,0,0,福岡県,福岡市,,0,23.6,0,85,0,0,0,131.3,0,0,0
1909-10,78.5,0,0,福岡県,福岡市,,0,15.8,0,79,0,0,0,164.2,0,0,0
1909-11,79.1,0,0,福岡県,福岡市,,0,12.0,0,76,0,0,0,131.5,0,0,0
1909-12,73.0,0,0,福岡県,福岡市,,0,6.2,0,73,0,0,0,102.8,0,0,0
1910-01,152.6,0,0,福岡県,福岡市,,0,6.2,0,76,0,0,0,83.5,0,0,0
1910-02,79.7,0,0,福岡県,福岡市,,0,3.8,0,69,0,0,0,89.0,0,0,0
1910-03,141.6,0,0,福岡県,福岡市,,0,7.5,0,70,0,0,0,123.6,0,0,0
1910-04,98.2,0,0,福岡県,福岡市,,0,12.0,0,77,0,0,0,177.9,0,0,0
1910-05,125.6,0,0,福岡県,福岡市,,0,17.2,0,79,0,0,0,189.4,0,0,0
1910-06,394.3,0,0,福岡県,福岡市,,0,22.0,0,80,0,0,0,103.7,0,0,0
1910-07,116.5,0,0,福岡県,福岡市,,0,25.9,0,79,0,0,0,201.3,0,0,0
1910-08,80.6,0,0,福岡県,福岡市,,0,25.8,0,81,0,0,0,219.4,0,0,0
1910-09,335.7,0,0,福岡県,福岡市,,0,22.0,0,85,0,0,0,90.0,0,0,0
1910-10,62.4,0,0,福岡県,福岡市,,0,15.4,0,80,0,0,0,162.2,0,0,0
1910-11,72.5,0,0,福岡県,福岡市,,0,10.8,0,76,0,0,0,124.6,0,0,0
1910-12,58.6,0,0,福岡県,福岡市,,0,5.3,0,71,0,0,0,61.8,0,0,0
1911-01,69.4,0,0,福岡県,福岡市,,0,4.9,0,75,0,0,0,88.2,0,0,0
1911-02,33.0,0,0,福岡県,福岡市,,0,5.2,0,75,0,0,0,95.0,0,0,0
1911-03,208.5,0,0,福岡県,福岡市,,0,9.0,0,77,0,0,0,127.5,0,0,0
1911-04,121.9,0,0,福岡県,福岡市,,0,12.4,0,75,0,0,0,185.3,0,0,0
1911-05,94.9,0,0,福岡県,福岡市,,0,17.1,0,79,0,0,0,173.9,0,0,0
1911-06,317.0,0,0,福岡県,福岡市,,0,21.4,0,85,0,0,0,123.4,0,0,0
1911-07,244.7,0,0,福岡県,福岡市,,0,25.5,0,82,0,0,0,181.8,0,0,0
1911-08,77.6,0,0,福岡県,福岡市,,0,26.2,0,84,0,0,0,215.1,0,0,0
1911-09,283.9,0,0,福岡県,福岡市,,0,24.0,0,85,0,0,0,152.8,0,0,0
1911-10,110.7,0,0,福岡県,福岡市,,0,15.9,0,79,0,0,0,167.1,0,0,0
1911-11,128.5,0,0,福岡県,福岡市,,0,12.1,0,80,0,0,0,137.4,0,0,0
1911-12,58.1,0,0,福岡県,福岡市,,0,6.3,0,76,0,0,0,95.5,0,0,0
1912-01,59.5,0,0,福岡県,福岡市,,0,4.4,0,74,0,0,0,75.5,0,0,0
1912-02,156.7,0,0,福岡県,福岡市,,0,7.4,0,77,0,0,0,110.2,0,0,0
1912-03,139.1,0,0,福岡県,福岡市,,0,8.9,0,78,0,0,0,150.6,0,0,0
1912-04,155.8,0,0,福岡県,福岡市,,0,13.6,0,76,0,0,0,202.3,0,0,0
1912-05,43.7,0,0,福岡県,福岡市,,0,17.1,0,75,0,0,0,237.1,0,0,0
1912-06,115.1,0,0,福岡県,福岡市,,0,21.0,0,82,0,0,0,218.1,0,0,0
1912-07,434.2,0,0,福岡県,福岡市,,0,25.1,0,85,0,0,0,134.2,0,0,0
1912-08,41.4,0,0,福岡県,福岡市,,0,26.2,0,81,0,0,0,248.6,0,0,0
1912-09,130.3,0,0,福岡県,福岡市,,0,20.9,0,84,0,0,0,149.5,0,0,0
1912-10,90.8,0,0,福岡県,福岡市,,0,15.2,0,82,0,0,0,173.8,0,0,0
1912-11,70.8,0,0,福岡県,福岡市,,0,9.8,0,79,0,0,0,115.4,0,0,0
1912-12,155.0,0,0,福岡県,福岡市,,0,6.6,0,79,0,0,0,118.4,0,0,0
1913-01,81.9,0,0,福岡県,福岡市,,0,4.5,0,75,0,0,0,128.0,0,0,0
1913-02,42.1,0,0,福岡県,福岡市,,0,4.8,0,71,0,0,0,117.7,0,0,0
1913-03,21.8,0,0,福岡県,福岡市,,0,6.9,0,69,0,0,0,197.9,0,0,0
1913-04,276.1,0,0,福岡県,福岡市,,0,14.4,0,82,0,0,0,144.3,0,0,0
1913-05,143.2,0,0,福岡県,福岡市,,0,16.3,0,79,0,0,0,237.7,0,0,0
1913-06,189.5,0,0,福岡県,福岡市,,0,21.1,0,83,0,0,0,133.3,0,0,0
1913-07,30.9,0,0,福岡県,福岡市,,0,24.5,0,79,0,0,0,241.6,0,0,0
1913-08,47.8,0,0,福岡県,福岡市,,0,25.1,0,82,0,0,0,248.2,0,0,0
1913-09,148.9,0,0,福岡県,福岡市,,0,20.5,0,83,0,0,0,191.9,0,0,0
1913-10,109.8,0,0,福岡県,福岡市,,0,16.1,0,82,0,0,0,188.8,0,0,0
1913-11,61.9,0,0,福岡県,福岡市,,0,11.0,0,80,0,0,0,151.5,0,0,0
1913-12,107.5,0,0,福岡県,福岡市,,0,6.7,0,74,0,0,0,72.0,0,0,0
1914-01,66.2,0,0,福岡県,福岡市,,0,5.4,0,70,0,0,0,149.5,0,0,0
1914-02,120.4,0,0,福岡県,福岡市,,0,5.9,0,77,0,0,0,113.8,0,0,0
1914-03,168.1,0,0,福岡県,福岡市,,0,10.3,0,77,0,0,0,165.9,0,0,0
1914-04,153.4,0,0,福岡県,福岡市,,0,12.7,0,78,0,0,0,187.9,0,0,0
1914-05,147.6,0,0,福岡県,福岡市,,0,17.6,0,81,0,0,0,171.0,0,0,0
1914-06,586.1,0,0,福岡県,福岡市,,0,21.4,0,86,0,0,0,142.3,0,0,0
1914-07,29.6,0,0,福岡県,福岡市,,0,28.0,0,80,0,0,0,240.2,0,0,0
1914-08,137.9,0,0,福岡県,福岡市,,0,26.7,0,81,0,0,0,244.8,0,0,0
1914-09,89.1,0,0,福岡県,福岡市,,0,22.8,0,81,0,0,0,218.4,0,0,0
1914-10,157.8,0,0,福岡県,福岡市,,0,16.2,0,81,0,0,0,177.4,0,0,0
1914-11,87.9,0,0,福岡県,福岡市,,0,12.2,0,77,0,0,0,138.0,0,0,0
1914-12,76.2,0,0,福岡県,福岡市,,0,7.7,0,74,0,0,0,101.4,0,0,0
1915-01,57.7,0,0,福岡県,福岡市,,0,5.0,0,72,0,0,0,101.3,0,0,0
1915-02,108.0,0,0,福岡県,福岡市,,0,5.6,0,75,0,0,0,89.5,0,0,0
1915-03,85.1,0,0,福岡県,福岡市,,0,7.2,0,71,0,0,0,192.9,0,0,0
1915-04,211.0,0,0,福岡県,福岡市,,0,13.1,0,82,0,0,0,132.6,0,0,0
1915-05,112.1,0,0,福岡県,福岡市,,0,16.4,0,80,0,0,0,259.2,0,0,0
1915-06,391.8,0,0,福岡県,福岡市,,0,22.0,0,85,0,0,0,106.2,0,0,0
1915-07,115.3,0,0,福岡県,福岡市,,0,26.2,0,78,0,0,0,312.8,0,0,0
1915-08,158.3,0,0,福岡県,福岡市,,0,26.4,0,83,0,0,0,243.6,0,0,0
1915-09,373.4,0,0,福岡県,福岡市,,0,22.4,0,87,0,0,0,124.1,0,0,0
1915-10,195.5,0,0,福岡県,福岡市,,0,18.2,0,85,0,0,0,145.2,0,0,0
1915-11,73.4,0,0,福岡県,福岡市,,0,12.9,0,80,0,0,0,115.4,0,0,0
1915-12,19.4,0,0,福岡県,福岡市,,0,7.9,0,74,0,0,0,128.5,0,0,0
1916-01,73.4,0,0,福岡県,福岡市,,0,7.0,0,76,0,0,0,147.9,0,0,0
1916-02,96.3,0,0,福岡県,福岡市,,0,5.4,0,75,0,0,0,105.9,0,0,0
1916-03,65.7,0,0,福岡県,福岡市,,0,6.4,0,68,0,0,0,182.3,0,0,0
1916-04,194.9,0,0,福岡県,福岡市,,0,13.6,0,78,0,0,0,169.5,0,0,0
1916-05,85.8,0,0,福岡県,福岡市,,0,17.2,0,79,0,0,0,249.9,0,0,0
1916-06,349.5,0,0,福岡県,福岡市,,0,23.5,0,81,0,0,0,167.5,0,0,0
1916-07,347.9,0,0,福岡県,福岡市,,0,25.6,0,84,0,0,0,152.5,0,0,0
1916-08,61.2,0,0,福岡県,福岡市,,0,26.5,0,83,0,0,0,245.5,0,0,0
1916-09,187.6,0,0,福岡県,福岡市,,0,24.4,0,84,0,0,0,189.1,0,0,0
1916-10,123.0,0,0,福岡県,福岡市,,0,17.4,0,80,0,0,0,167.8,0,0,0
1916-11,38.9,0,0,福岡県,福岡市,,0,12.9,0,79,0,0,0,154.8,0,0,0
1916-12,52.6,0,0,福岡県,福岡市,,0,7.2,0,77,0,0,0,163.4,0,0,0
1917-01,64.3,0,0,福岡県,福岡市,,0,2.7,0,67,0,0,0,93.3,0,0,0
1917-02,76.5,0,0,福岡県,福岡市,,0,4.0,0,72,0,0,0,117.6,0,0,0
1917-03,117.4,0,0,福岡県,福岡市,,0,7.0,0,75,0,0,0,158.0,0,0,0
1917-04,106.5,0,0,福岡県,福岡市,,0,12.5,0,76,0,0,0,219.0,0,0,0
1917-05,48.7,0,0,福岡県,福岡市,,0,16.0,0,75,0,0,0,263.6,0,0,0
1917-06,314.3,0,0,福岡県,福岡市,,0,21.1,0,84,0,0,0,130.5,0,0,0
1917-07,170.8,0,0,福岡県,福岡市,,0,26.6,0,81,0,0,0,249.6,0,0,0
1917-08,269.2,0,0,福岡県,福岡市,,0,25.9,0,82,0,0,0,192.7,0,0,0
1917-09,220.8,0,0,福岡県,福岡市,,0,24.0,0,86,0,0,0,130.2,0,0,0
1917-10,169.6,0,0,福岡県,福岡市,,0,17.0,0,83,0,0,0,127.8,0,0,0
1917-11,41.8,0,0,福岡県,福岡市,,0,9.3,0,76,0,0,0,153.8,0,0,0
1917-12,76.8,0,0,福岡県,福岡市,,0,4.4,0,68,0,0,0,70.0,0,0,0
1918-01,21.0,0,0,福岡県,福岡市,,0,2.2,0,68,0,0,0,110.0,0,0,0
1918-02,45.1,0,0,福岡県,福岡市,,0,4.8,0,72,0,0,0,127.3,0,0,0
1918-03,121.5,0,0,福岡県,福岡市,,0,7.7,0,75,0,0,0,169.9,0,0,0
1918-04,144.1,0,0,福岡県,福岡市,,0,12.8,0,78,0,0,0,169.5,0,0,0
1918-05,126.2,0,0,福岡県,福岡市,,0,16.4,0,77,0,0,0,202.1,0,0,0
1918-06,231.5,0,0,福岡県,福岡市,,0,21.2,0,84,0,0,0,128.0,0,0,0
1918-07,427.7,0,0,福岡県,福岡市,,0,25.4,0,84,0,0,0,173.8,0,0,0
1918-08,157.3,0,0,福岡県,福岡市,,0,25.5,0,84,0,0,0,217.1,0,0,0
1918-09,89.6,0,0,福岡県,福岡市,,0,21.5,0,80,0,0,0,218.5,0,0,0
1918-10,222.1,0,0,福岡県,福岡市,,0,16.6,0,83,0,0,0,195.7,0,0,0
1918-11,109.6,0,0,福岡県,福岡市,,0,11.2,0,77,0,0,0,120.4,0,0,0
1918-12,142.3,0,0,福岡県,福岡市,,0,7.2,0,77,0,0,0,86.8,0,0,0
1919-01,89.9,0,0,福岡県,福岡市,,0,5.0,0,76,0,0,0,82.5,0,0,0
1919-02,72.4,0,0,福岡県,福岡市,,0,5.7,0,77,0,0,0,118.2,0,0,0
1919-03,108.7,0,0,福岡県,福岡市,,0,9.9,0,77,0,0,0,177.8,0,0,0
1919-04,63.2,0,0,福岡県,福岡市,,0,13.4,0,74,0,0,0,219.7,0,0,0
1919-05,70.3,0,0,福岡県,福岡市,,0,17.5,0,76,0,0,0,270.3,0,0,0
1919-06,139.9,0,0,福岡県,福岡市,,0,22.3,0,83,0,0,0,144.9,0,0,0
1919-07,236.9,0,0,福岡県,福岡市,,0,25.3,0,83,0,0,0,181.2,0,0,0
1919-08,147.9,0,0,福岡県,福岡市,,0,25.7,0,83,0,0,0,224.7,0,0,0
1919-09,104.9,0,0,福岡県,福岡市,,0,21.4,0,82,0,0,0,199.9,0,0,0
1919-10,115.1,0,0,福岡県,福岡市,,0,15.8,0,80,0,0,0,201.6,0,0,0
1919-11,79.8,0,0,福岡県,福岡市,,0,11.4,0,81,0,0,0,121.1,0,0,0
1919-12,85.8,0,0,福岡県,福岡市,,0,6.0,0,73,0,0,0,114.2,0,0,0
1920-01,83.2,0,0,福岡県,福岡市,,0,4.6,0,74,0,0,0,80.8,0,0,0
1920-02,76.0,0,0,福岡県,福岡市,,0,4.8,0,77,0,0,0,111.6,0,0,0
1920-03,207.5,0,0,福岡県,福岡市,,0,8.4,0,80,0,0,0,128.0,0,0,0
